Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,rule
172.16.0.1-192.168.10.50-60070-21-6,172.16.0.1,60070,192.168.10.50,21,6,4/7/2017 10:19,234,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59829.05983,12820.51282,117.0,41.01219331,146.0,88.0,234.0,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8547.008547,4273.504274,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60072-21-6,172.16.0.1,60072,192.168.10.50,21,6,4/7/2017 10:19,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60064-21-6,172.16.0.1,60064,192.168.10.50,21,6,4/7/2017 10:19,234,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59829.05983,12820.51282,117.0,45.254834,149.0,85.0,234.0,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8547.008547,4273.504274,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60058-21-6,172.16.0.1,60058,192.168.10.50,21,6,4/7/2017 10:19,233,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60085.83691,12875.53648,116.5,43.13351365,147.0,86.0,233.0,233.0,0.0,233.0,233.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8583.690987,4291.845494,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60060-21-6,172.16.0.1,60060,192.168.10.50,21,6,4/7/2017 10:19,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60062-21-6,172.16.0.1,60062,192.168.10.50,21,6,4/7/2017 10:19,313,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,44728.4345,9584.664537,156.5,98.28784258,226.0,87.0,313.0,313.0,0.0,313.0,313.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6389.776358,3194.888179,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60052-21-6,172.16.0.1,60052,192.168.10.50,21,6,4/7/2017 10:19,48,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60050-21-6,172.16.0.1,60050,192.168.10.50,21,6,4/7/2017 10:19,203,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,68965.51724,14778.32512,101.5,113.8441918,182.0,21.0,203.0,203.0,0.0,203.0,203.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9852.216749,4926.108374,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60054-21-6,172.16.0.1,60054,192.168.10.50,21,6,4/7/2017 10:19,217,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,26.1629509,127.0,90.0,217.0,217.0,0.0,217.0,217.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60056-21-6,172.16.0.1,60056,192.168.10.50,21,6,4/7/2017 10:19,261,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,53639.84674,11494.25287,130.5,30.40559159,152.0,109.0,261.0,261.0,0.0,261.0,261.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7662.835249,3831.417625,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60046-21-6,172.16.0.1,60046,192.168.10.50,21,6,4/7/2017 10:19,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60048-21-6,172.16.0.1,60048,192.168.10.50,21,6,4/7/2017 10:19,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60044-21-6,172.16.0.1,60044,192.168.10.50,21,6,4/7/2017 10:19,238,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,50.91168825,155.0,83.0,238.0,238.0,0.0,238.0,238.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60038-21-6,172.16.0.1,60038,192.168.10.50,21,6,4/7/2017 10:19,329,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,42553.19149,9118.541033,164.5,111.0157646,243.0,86.0,329.0,329.0,0.0,329.0,329.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6079.027356,3039.513678,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60042-21-6,172.16.0.1,60042,192.168.10.50,21,6,4/7/2017 10:19,248,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,65.05382387,170.0,78.0,248.0,248.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60040-21-6,172.16.0.1,60040,192.168.10.50,21,6,4/7/2017 10:19,42,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,333333.3333,47619.04762,42.0,0.0,42.0,42.0,42.0,42.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,47619.04762,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60034-21-6,172.16.0.1,60034,192.168.10.50,21,6,4/7/2017 10:19,48,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,291666.6667,41666.66667,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,41666.66667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60036-21-6,172.16.0.1,60036,192.168.10.50,21,6,4/7/2017 10:19,248,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,56451.6129,12096.77419,124.0,74.95331881,177.0,71.0,248.0,248.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8064.516129,4032.258065,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60026-21-6,172.16.0.1,60026,192.168.10.50,21,6,4/7/2017 10:19,273,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,51282.05128,10989.01099,136.5,78.48885271,192.0,81.0,273.0,273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7326.007326,3663.003663,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60028-21-6,172.16.0.1,60028,192.168.10.50,21,6,4/7/2017 10:19,220,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,63636.36364,13636.36364,110.0,41.01219331,139.0,81.0,220.0,220.0,0.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,9090.909091,4545.454545,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60030-21-6,172.16.0.1,60030,192.168.10.50,21,6,4/7/2017 10:19,228,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,61403.50877,13157.89474,114.0,25.45584412,132.0,96.0,228.0,228.0,0.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8771.929825,4385.964912,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60032-21-6,172.16.0.1,60032,192.168.10.50,21,6,4/7/2017 10:19,251,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,55776.89243,11952.19124,125.5,23.33452378,142.0,109.0,251.0,251.0,0.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7968.12749,3984.063745,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60024-21-6,172.16.0.1,60024,192.168.10.50,21,6,4/7/2017 10:19,232,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60344.82759,12931.03448,116.0,82.02438662,174.0,58.0,232.0,232.0,0.0,232.0,232.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8620.689655,4310.344828,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60018-21-6,172.16.0.1,60018,192.168.10.50,21,6,4/7/2017 10:19,314,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,44585.98726,9554.140127,157.0,94.75230868,224.0,90.0,314.0,314.0,0.0,314.0,314.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6369.426752,3184.713376,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60020-21-6,172.16.0.1,60020,192.168.10.50,21,6,4/7/2017 10:19,294,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,47619.04762,10204.08163,147.0,83.43860018,206.0,88.0,294.0,294.0,0.0,294.0,294.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,6802.721088,3401.360544,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60022-21-6,172.16.0.1,60022,192.168.10.50,21,6,4/7/2017 10:19,4,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,3500000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,500000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60010-21-6,172.16.0.1,60010,192.168.10.50,21,6,4/7/2017 10:19,227,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,61674.00881,13215.85903,113.5,40.30508653,142.0,85.0,227.0,227.0,0.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8810.572687,4405.286344,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60012-21-6,172.16.0.1,60012,192.168.10.50,21,6,4/7/2017 10:19,247,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,56680.16194,12145.74899,123.5,95.45941546,191.0,56.0,247.0,247.0,0.0,247.0,247.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8097.165992,4048.582996,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60008-21-6,172.16.0.1,60008,192.168.10.50,21,6,4/7/2017 10:19,226,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,61946.90265,13274.33628,113.0,83.43860018,172.0,54.0,226.0,226.0,0.0,226.0,226.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8849.557522,4424.778761,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60014-21-6,172.16.0.1,60014,192.168.10.50,21,6,4/7/2017 10:19,3,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60016-21-6,172.16.0.1,60016,192.168.10.50,21,6,4/7/2017 10:19,253,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,55335.96838,11857.70751,126.5,43.13351365,157.0,96.0,253.0,253.0,0.0,253.0,253.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7905.13834,3952.56917,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60006-21-6,172.16.0.1,60006,192.168.10.50,21,6,4/7/2017 10:19,237,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59071.72996,12658.22785,118.5,82.7314934,177.0,60.0,237.0,237.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8438.818565,4219.409283,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60004-21-6,172.16.0.1,60004,192.168.10.50,21,6,4/7/2017 10:19,273,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,51282.05128,10989.01099,136.5,71.4177849,187.0,86.0,273.0,273.0,0.0,273.0,273.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7326.007326,3663.003663,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-59998-21-6,172.16.0.1,59998,192.168.10.50,21,6,4/7/2017 10:19,271,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,51660.51661,11070.1107,135.5,33.23401872,159.0,112.0,271.0,271.0,0.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7380.073801,3690.0369,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60000-21-6,172.16.0.1,60000,192.168.10.50,21,6,4/7/2017 10:19,271,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,51660.51661,11070.1107,135.5,75.66042559,189.0,82.0,271.0,271.0,0.0,271.0,271.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,7380.073801,3690.0369,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-60002-21-6,172.16.0.1,60002,192.168.10.50,21,6,4/7/2017 10:19,1,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-59988-21-6,172.16.0.1,59988,192.168.10.50,21,6,4/7/2017 10:19,237,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59071.72996,12658.22785,118.5,103.9446968,192.0,45.0,237.0,237.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8438.818565,4219.409283,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-59990-21-6,172.16.0.1,59990,192.168.10.50,21,6,4/7/2017 10:19,1,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-59994-21-6,172.16.0.1,59994,192.168.10.50,21,6,4/7/2017 10:19,231,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,60606.06061,12987.01299,115.5,127.9863274,206.0,25.0,231.0,231.0,0.0,231.0,231.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8658.008658,4329.004329,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-59996-21-6,172.16.0.1,59996,192.168.10.50,21,6,4/7/2017 10:19,24,2,0,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,583333.3333,83333.33333,24.0,0.0,24.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,0,83333.33333,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
172.16.0.1-192.168.10.50-59992-21-6,172.16.0.1,59992,192.168.10.50,21,6,4/7/2017 10:19,234,2,1,14,0.0,14,0,7.0,9.899494937,0,0,0.0,0.0,59829.05983,12820.51282,117.0,77.78174593,172.0,62.0,234.0,234.0,0.0,234.0,234.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,64,20,8547.008547,4273.504274,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,9.333333333,7.0,0.0,0,0,0,0,0,0,2,14,1,0,229,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FTP-Patator,brute_force_rate
